time[ms],dim1,dim2,dim3,dim4
1222.448266,-0.000209999999999155,0.000550000000000495,9.99999999962142E-06,-2.99999999988643E-05
1253.293754,-0.000209999999999155,0.000569999999999737,9.99999999962142E-06,-2.99999999988643E-05
1281.982415,-0.000180000000000291,0.000569999999999737,9.99999999962142E-06,-4.99999999998835E-05
1311.725373,-0.000180000000000291,0.000600000000000378,9.99999999962142E-06,-4.99999999998835E-05
1343.880232,-0.000209999999999155,0.000600000000000378,-9.99999999962142E-06,-4.99999999998835E-05
1374.621527,-0.000239999999999796,0.000600000000000378,0,-2.99999999988643E-05
1412.632224,-9.99999999997669E-05,0.000659999999999883,9.99999999962142E-06,-2.99999999988643E-05
1444.102562,-7.99999999987477E-05,0.000659999999999883,9.99999999962142E-06,-4.99999999998835E-05
1474.863026,-0.000420000000000087,0.000270000000000437,9.99999999962142E-06,-4.99999999998835E-05
1500.002010,-0.000389999999999446,0.000270000000000437,9.99999999962142E-06,-6.99999999991263E-05
1527.702536,-0.000389999999999446,0.000239999999999796,-9.99999999962142E-06,-4.99999999998835E-05
1563.621950,-0.000389999999999446,0.000270000000000437,9.99999999962142E-06,-4.99999999998835E-05
1590.904776,-0.000389999999999446,0.000349999999999184,9.99999999962142E-06,-4.99999999998835E-05
1620.468721,-0.000449999999998951,0.000289999999999679,9.99999999962142E-06,-4.99999999998835E-05
1657.370704,-0.000370000000000204,0.000410000000000466,9.99999999962142E-06,-4.99999999998835E-05
1694.193538,-0.000339999999999563,0.000410000000000466,0,-4.99999999998835E-05
1731.110671,-0.000289999999999679,0.000410000000000466,9.99999999962142E-06,-4.99999999998835E-05
1771.968282,-0.000289999999999679,0.00043999999999933,9.99999999962142E-06,-4.99999999998835E-05
1808.796372,-0.00032000000000032,0.000519999999999854,9.99999999962142E-06,-4.99999999998835E-05
1845.742877,-0.000239999999999796,0.000569999999999737,9.99999999962142E-06,-4.99999999998835E-05
1882.665575,-0.000209999999999155,0.000629999999999242,9.99999999962142E-06,-4.99999999998835E-05
1919.514380,-0.000209999999999155,0.000659999999999883,9.99999999962142E-06,-4.99999999998835E-05
1956.395957,-0.000239999999999796,0.000659999999999883,9.99999999962142E-06,-2.99999999988643E-05
1993.204878,-0.000180000000000291,0.000659999999999883,-9.99999999962142E-06,-4.99999999998835E-05
2034.145967,-0.000180000000000291,0.000690000000000524,9.99999999962142E-06,-4.99999999998835E-05
2070.973439,-0.000180000000000291,0.000719999999999388,9.99999999962142E-06,-4.99999999998835E-05
2107.898920,-0.000180000000000291,0.000750000000000028,-9.99999999962142E-06,-4.99999999998835E-05
2144.879434,-0.000159999999999272,0.000769999999999271,-9.99999999962142E-06,-2.99999999988643E-05
2181.690828,-0.000159999999999272,0.000769999999999271,-9.99999999962142E-06,-2.99999999988643E-05
2218.595285,-0.000209999999999155,0.000769999999999271,-9.99999999962142E-06,-4.99999999998835E-05
2255.331240,-0.000209999999999155,0.000769999999999271,9.99999999962142E-06,-2.99999999988643E-05
2296.255324,-7.99999999987477E-05,0.000859999999999417,9.99999999962142E-06,-2.99999999988643E-05
2333.082177,-1.99999999992428E-05,0.000859999999999417,9.99999999962142E-06,-2.99999999988643E-05
2370.147098,-0.000370000000000204,0.00043999999999933,9.99999999962142E-06,-2.99999999988643E-05
2406.893874,-0.000370000000000204,0.000410000000000466,9.99999999962142E-06,-4.99999999998835E-05
2443.753500,-0.000370000000000204,0.000410000000000466,9.99999999962142E-06,-4.99999999998835E-05
2480.628275,-0.000339999999999563,0.00043999999999933,9.99999999962142E-06,-2.99999999988643E-05
2517.530877,-0.000339999999999563,0.000519999999999854,9.99999999962142E-06,-2.99999999988643E-05
2558.392507,-0.000370000000000204,0.000460000000000349,9.99999999962142E-06,-2.99999999988643E-05
2595.300674,-0.000339999999999563,0.000569999999999737,9.99999999962142E-06,-2.99999999988643E-05
2632.131547,-0.000289999999999679,0.000569999999999737,0,-2.99999999988643E-05
2668.999830,-0.000259999999999039,0.000600000000000378,0,-2.99999999988643E-05
2705.879552,-0.000259999999999039,0.000600000000000378,9.99999999962142E-06,-2.99999999988643E-05
2742.724338,-0.000239999999999796,0.000659999999999883,-9.99999999962142E-06,-2.99999999988643E-05
2779.638997,-0.000239999999999796,0.000719999999999388,0,-4.99999999998835E-05
2820.555043,-0.000180000000000291,0.000769999999999271,9.99999999962142E-06,0
2857.392408,-0.000180000000000291,0.000799999999999912,-9.99999999962142E-06,0
2894.263783,-0.000209999999999155,0.000830000000000553,-9.99999999962142E-06,-2.99999999988643E-05
2931.153708,-0.000180000000000291,0.000859999999999417,9.99999999962142E-06,-2.99999999988643E-05
2968.013025,-0.00014999999999965,0.000859999999999417,9.99999999962142E-06,-2.99999999988643E-05
3004.944380,-0.00014999999999965,0.000880000000000436,9.99999999962142E-06,-2.99999999988643E-05
3041.734750,-0.000130000000000408,0.0009099999999993,-9.99999999962142E-06,-2.99999999988643E-05
3082.669347,-0.000109999999999388,0.000939999999999941,0,0
3119.489398,-0.000130000000000408,0.000939999999999941,0,0
3156.439304,-0.000180000000000291,0.000939999999999941,0,-2.99999999988643E-05
3193.250080,-4.99999999998835E-05,0.000999999999999446,9.99999999962142E-06,-2.99999999988643E-05
3230.203387,0,0.000999999999999446,9.99999999962142E-06,0
3267.122066,0,0.00103000000000009,9.99999999962142E-06,-2.99999999988643E-05
3304.005808,-0.000339999999999563,0.000629999999999242,9.99999999962142E-06,-2.99999999988643E-05
3344.753661,-0.000339999999999563,0.000550000000000495,-9.99999999962142E-06,-2.99999999988643E-05
3381.583915,-0.000339999999999563,0.000600000000000378,-9.99999999962142E-06,-2.99999999988643E-05
3419.516389,-0.000370000000000204,0.000659999999999883,-9.99999999962142E-06,-2.99999999988643E-05
3455.568441,-0.000370000000000204,0.000659999999999883,9.99999999962142E-06,-4.99999999998835E-05
3492.450019,-0.000339999999999563,0.000600000000000378,9.99999999962142E-06,-2.99999999988643E-05
3529.225548,-0.000339999999999563,0.000750000000000028,9.99999999962142E-06,-4.99999999998835E-05
3566.148556,-0.000259999999999039,0.000719999999999388,9.99999999962142E-06,-2.99999999988643E-05
3606.964119,-0.000239999999999796,0.000750000000000028,9.99999999962142E-06,-2.99999999988643E-05
3643.852498,-0.000239999999999796,0.000859999999999417,9.99999999962142E-06,-2.99999999988643E-05
3680.759738,-0.000180000000000291,0.000880000000000436,9.99999999962142E-06,-2.99999999988643E-05
3717.629876,-0.000130000000000408,0.000880000000000436,-9.99999999962142E-06,0
3754.411898,-0.000130000000000408,0.0009099999999993,-9.99999999962142E-06,-2.99999999988643E-05
3791.257302,-0.000130000000000408,0.000970000000000582,9.99999999962142E-06,-2.99999999988643E-05
3828.103633,-0.000130000000000408,0.000970000000000582,9.99999999962142E-06,0
3869.143659,-0.000130000000000408,0.000999999999999446,9.99999999962142E-06,0
3905.999266,-9.99999999997669E-05,0.00103000000000009,9.99999999962142E-06,0
3942.867549,-9.99999999997669E-05,0.00103000000000009,9.99999999962142E-06,-2.99999999988643E-05
3979.645861,-7.99999999987477E-05,0.00103000000000009,9.99999999962142E-06,-2.99999999988643E-05
4016.535168,-7.99999999987477E-05,0.00106000000000073,9.99999999962142E-06,-2.99999999988643E-05
4053.439316,-9.99999999997669E-05,0.00106000000000073,9.99999999962142E-06,-2.99999999988643E-05
4090.364796,-0.000109999999999388,0.00106000000000073,-9.99999999962142E-06,-2.99999999988643E-05
4131.132128,-1.99999999992428E-05,0.00111000000000061,9.99999999962142E-06,0
4168.047406,5.99999999995049E-05,0.00113999999999947,9.99999999962142E-06,0
4204.953408,-0.000259999999999039,0.00113999999999947,-9.99999999962142E-06,-2.99999999988643E-05
4241.844570,-0.00032000000000032,0.000750000000000028,-9.99999999962142E-06,-2.99999999988643E-05
4278.741607,-0.00032000000000032,0.000659999999999883,0,-2.99999999988643E-05
4315.646682,-0.00032000000000032,0.000690000000000524,0,-2.99999999988643E-05
4352.587931,-0.000289999999999679,0.000769999999999271,-9.99999999962142E-06,-2.99999999988643E-05
4393.375050,-0.000339999999999563,0.000719999999999388,9.99999999962142E-06,-2.99999999988643E-05
4430.094618,-0.000339999999999563,0.000769999999999271,9.99999999962142E-06,-4.99999999998835E-05
4467.073277,-0.000239999999999796,0.000769999999999271,9.99999999962142E-06,-2.99999999988643E-05
4503.950527,-0.000180000000000291,0.000830000000000553,-9.99999999962142E-06,-2.99999999988643E-05
4540.858384,-0.000180000000000291,0.000830000000000553,-9.99999999962142E-06,0
4577.666377,-0.000209999999999155,0.000880000000000436,9.99999999962142E-06,-2.99999999988643E-05
4614.544554,-0.000180000000000291,0.000970000000000582,0,-2.99999999988643E-05
4655.412059,-0.000130000000000408,0.000999999999999446,0,0
4692.350835,-0.000130000000000408,0.00103000000000009,-9.99999999962142E-06,-2.99999999988643E-05
4729.255291,-0.00014999999999965,0.00103000000000009,-9.99999999962142E-06,-2.99999999988643E-05
4766.156656,-0.00014999999999965,0.00106000000000073,0,-2.99999999988643E-05
4802.944862,-9.99999999997669E-05,0.00106000000000073,9.99999999962142E-06,-2.99999999988643E-05
4839.863541,-0.000109999999999388,0.00108999999999959,-9.99999999962142E-06,0
4876.693177,-9.99999999997669E-05,0.00108999999999959,9.99999999962142E-06,0
4917.563773,-7.99999999987477E-05,0.00111000000000061,9.99999999962142E-06,0
4954.516771,-7.99999999987477E-05,0.00111000000000061,9.99999999962142E-06,-2.99999999988643E-05
4991.362175,-0.00014999999999965,0.00111000000000061,0,-2.99999999988643E-05
5028.207269,-0.00014999999999965,0.00113999999999947,-9.99999999962142E-06,0
5065.122857,-4.99999999998835E-05,0.00117000000000012,-9.99999999962142E-06,-2.99999999988643E-05
5101.954347,0,0.00122999999999962,9.99999999962142E-06,-2.99999999988643E-05
5138.831906,-0.000180000000000291,0.000880000000000436,-9.99999999962142E-06,0
5179.830502,-0.00032000000000032,0.000769999999999271,-9.99999999962142E-06,-2.99999999988643E-05
5216.655500,-0.000209999999999155,0.000769999999999271,9.99999999962142E-06,-2.99999999988643E-05
5253.555938,-4.99999999998835E-05,0.000939999999999941,9.99999999962142E-06,-2.99999999988643E-05
5290.333013,-4.99999999998835E-05,0.00117000000000012,9.99999999962142E-06,0
5327.216755,0.000110000000001165,0.00141999999999953,4.0000000000262E-05,0
5364.123376,0.00032000000000032,0.00164999999999971,9.99999999962142E-06,0
5401.069572,0.000690000000000524,0.00201999999999991,9.99999999962142E-06,7.00000000009027E-05
5437.918995,0.000930000000000319,0.00224000000000046,4.0000000000262E-05,9.00000000001455E-05
5478.713534,0.00108999999999959,0.00224000000000046,4.0000000000262E-05,9.00000000001455E-05
5515.635614,0.00108999999999959,0.0024999999999995,4.0000000000262E-05,9.00000000001455E-05
5552.479162,0.00130000000000052,0.0028100000000002,4.0000000000262E-05,0.000110000000001165
5589.397223,0.00157000000000096,0.0031200000000009,9.99999999962142E-06,0.000110000000001165
5626.285911,0.00178000000000011,0.00332000000000043,9.99999999962142E-06,0.000110000000001165
5663.123277,0.0018899999999995,0.00351999999999997,9.99999999962142E-06,0.000110000000001165
5699.946110,0.00210000000000043,0.00376999999999939,6.00000000012813E-05,0.000140000000000029
5740.816089,0.00225999999999971,0.00376999999999939,9.99999999962142E-06,0.00017000000000067
5777.754246,0.00225999999999971,0.00399999999999956,4.0000000000262E-05,0.00017000000000067
5814.684055,0.00237000000000087,0.00413999999999959,4.0000000000262E-05,0.00017000000000067
5851.528222,0.00258000000000003,0.00431000000000026,9.99999999962142E-06,0.00017000000000067
5888.420621,0.00274000000000107,0.00450999999999979,4.0000000000262E-05,0.000189999999999912
5925.203571,0.00263999999999953,0.00436999999999976,4.0000000000262E-05,0.000189999999999912
5962.075873,0.00271000000000043,0.00436999999999976,6.00000000012813E-05,0.000189999999999912
6003.062721,0.00290000000000035,0.00445999999999991,9.99999999962142E-06,0.000189999999999912
6039.913381,0.00290000000000035,0.00468000000000046,9.99999999962142E-06,0.000220000000000553
6076.870089,0.00305999999999962,0.00492999999999988,4.0000000000262E-05,0.000220000000000553
6113.610372,0.00322000000000067,0.00510000000000055,6.00000000012813E-05,0.000220000000000553
6150.538944,0.00337000000000032,0.00533000000000072,9.99999999962142E-06,0.000220000000000553
6187.347556,0.00361999999999973,0.00553000000000026,9.99999999962142E-06,0.000250000000001194
6224.218312,0.00380000000000003,0.00553000000000026,4.0000000000262E-05,0.000250000000001194
6265.153218,0.00391000000000119,0.00572999999999979,9.99999999962142E-06,0.000250000000001194
6302.148573,0.00391000000000119,0.00599000000000061,9.99999999962142E-06,0.000250000000001194
6338.883909,0.00408999999999971,0.00628999999999991,-9.99999999962142E-06,0.000270000000000437
6375.762395,0.0043299999999995,0.0064700000000002,9.99999999962142E-06,0.000270000000000437
6412.656958,0.00439000000000078,0.00657999999999959,9.99999999962142E-06,0.000270000000000437
6449.722188,0.00441999999999965,0.00671999999999962,6.00000000012813E-05,0.000270000000000437
6486.498026,0.00459999999999994,0.00671999999999962,4.0000000000262E-05,0.000280000000000058
6527.231966,0.00459999999999994,0.00689000000000028,4.0000000000262E-05,0.000300000000001077
6564.162703,0.00463000000000058,0.00697000000000081,4.0000000000262E-05,0.000270000000000437
6601.023566,0.00454000000000043,0.00680999999999976,4.0000000000262E-05,0.000270000000000437
6637.960796,0.00459999999999994,0.00692000000000093,4.0000000000262E-05,0.000270000000000437
6674.880711,0.00459999999999994,0.00692000000000093,4.0000000000262E-05,0.000270000000000437
6711.688704,0.00449000000000055,0.00692000000000093,9.99999999962142E-06,0.000270000000000437
6748.526379,0.00420000000000087,0.00680000000000014,9.99999999962142E-06,0.000270000000000437
6789.377497,0.00420000000000087,0.0064700000000002,9.99999999962142E-06,0.000250000000001194
6826.273915,0.00396000000000107,0.00620999999999938,-9.99999999962142E-06,0.000220000000000553
6863.278546,0.00370000000000026,0.00577999999999967,9.99999999962142E-06,0.000220000000000553
6900.155486,0.00337000000000032,0.00534000000000034,9.99999999962142E-06,0.000220000000000553
6936.967498,0.00295000000000023,0.00498999999999938,9.99999999962142E-06,0.00017000000000067
6973.750139,0.00271000000000043,0.00498999999999938,-9.99999999962142E-06,0.00017000000000067
7010.671600,0.0024999999999995,0.00470999999999933,9.99999999962142E-06,0.000140000000000029
7051.565076,0.0024999999999995,0.00445999999999991,9.99999999962142E-06,0.000140000000000029
7088.386673,0.00220999999999982,0.00412000000000035,9.99999999962142E-06,0.000140000000000029
7125.332869,0.00201999999999991,0.00390999999999941,9.99999999962142E-06,0.000140000000000029
7162.203625,0.0018899999999995,0.00383000000000067,9.99999999962142E-06,0.000140000000000029
7199.011928,0.00162000000000084,0.00332000000000043,4.0000000000262E-05,0.000110000000001165
7235.886703,0.00130000000000052,0.00332000000000043,6.00000000012813E-05,0.000110000000001165
7272.843102,0.00130000000000052,0.00305999999999962,6.00000000012813E-05,9.00000000001455E-05
7313.699168,0.00117999999999974,0.00289000000000073,6.00000000012813E-05,9.00000000001455E-05
7350.616919,0.00110000000000099,0.0028100000000002,4.0000000000262E-05,9.00000000001455E-05
7387.400487,0.000989999999999824,0.00270000000000081,6.00000000012813E-05,9.00000000001455E-05
7424.290722,0.000849999999999795,0.00258000000000003,6.00000000012813E-05,9.00000000001455E-05
7461.153439,0.000930000000000319,0.00261000000000067,6.00000000012813E-05,9.00000000001455E-05
7498.005336,0.000910000000001077,0.00261000000000067,6.00000000012813E-05,9.00000000001455E-05
7535.039957,0.000910000000001077,0.00261000000000067,6.00000000012813E-05,9.00000000001455E-05
7575.793066,0.000930000000000319,0.00263999999999953,6.00000000012813E-05,9.00000000001455E-05
7612.641252,0.000910000000001077,0.00267000000000017,6.00000000012813E-05,9.00000000001455E-05
7649.744201,0.00096000000000096,0.00272999999999968,4.0000000000262E-05,9.00000000001455E-05
7686.401315,0.000989999999999824,0.00277999999999956,4.0000000000262E-05,9.00000000001455E-05
7723.351840,0.00103999999999971,0.00277999999999956,6.00000000012813E-05,8.00000000005241E-05
7760.117785,0.00107000000000035,0.00284000000000084,6.00000000012813E-05,9.00000000001455E-05
7797.001836,0.00107000000000035,0.00291999999999959,6.00000000012813E-05,0.000110000000001165
7837.936123,0.00112000000000023,0.00300999999999974,6.00000000012813E-05,9.00000000001455E-05
7874.791730,0.00120000000000076,0.00314999999999976,4.0000000000262E-05,9.00000000001455E-05
7911.726795,0.0012799999999995,0.00323999999999991,6.00000000012813E-05,0.000110000000001165
7948.496450,0.00139000000000067,0.00341000000000058,6.00000000012813E-05,0.000140000000000029
7985.418221,0.00147000000000119,0.00341000000000058,9.00000000001455E-05,0.000140000000000029
8022.359161,0.00150999999999968,0.00357999999999947,6.00000000012813E-05,0.000140000000000029
8059.144584,0.00150999999999968,0.00366,6.00000000012813E-05,0.000140000000000029
8100.057538,0.00157000000000096,0.00380999999999965,9.00000000001455E-05,0.00017000000000067
8136.929840,0.00176000000000087,0.00399999999999956,6.00000000012813E-05,0.00017000000000067
8173.990432,0.00200000000000067,0.00412000000000035,6.00000000012813E-05,0.00017000000000067
8210.761942,0.00164999999999971,0.00383000000000067,9.00000000001455E-05,0.00017000000000067
8247.630534,0.00164999999999971,0.00383000000000067,9.00000000001455E-05,0.000110000000001165
8284.580131,0.00164999999999971,0.00376999999999939,4.0000000000262E-05,0.000140000000000029
8321.349168,0.00176000000000087,0.00383000000000067,6.00000000012813E-05,0.000140000000000029
8362.286238,0.00173000000000023,0.00389000000000017,6.00000000012813E-05,0.000140000000000029
8399.066096,0.00176000000000087,0.00392000000000081,4.0000000000262E-05,0.00017000000000067
8435.909335,0.00187000000000026,0.00408000000000008,4.0000000000262E-05,0.000140000000000029
8472.896034,0.00197000000000003,0.00408000000000008,6.00000000012813E-05,0.000140000000000029
8509.772046,0.00213000000000108,0.00413999999999959,6.00000000012813E-05,0.00017000000000067
8546.671556,0.00213000000000108,0.0043400000000009,4.0000000000262E-05,0.00017000000000067
8583.450795,0.00220999999999982,0.00450999999999979,6.00000000012813E-05,0.000189999999999912
8624.502261,0.00236000000000125,0.00468000000000046,9.99999999962142E-06,0.000189999999999912
8661.167723,0.0024999999999995,0.00482000000000049,4.0000000000262E-05,0.000189999999999912
8698.149475,0.00258000000000003,0.00496000000000052,4.0000000000262E-05,0.000189999999999912
8734.998589,0.00263999999999953,0.00496000000000052,4.0000000000262E-05,0.000189999999999912
8771.908301,0.00269000000000119,0.00505000000000067,9.99999999962142E-06,0.000189999999999912
8808.797608,0.00269000000000119,0.00510000000000055,4.0000000000262E-05,0.000220000000000553
8845.564172,0.00258000000000003,0.00491000000000064,4.0000000000262E-05,0.000189999999999912
8886.466614,0.00234000000000023,0.0045699999999993,4.0000000000262E-05,0.000189999999999912
8923.358394,0.0018899999999995,0.00385999999999953,4.0000000000262E-05,0.000189999999999912
8960.188957,0.00138000000000105,0.00332000000000043,4.0000000000262E-05,0.000110000000001165
8997.145356,0.0012799999999995,0.00332000000000043,4.0000000000262E-05,0.000110000000001165
9034.017349,0.0012799999999995,0.0031200000000009,4.0000000000262E-05,0.000140000000000029
9070.955816,0.00140999999999991,0.00329999999999941,9.99999999962142E-06,0.000140000000000029
9107.735674,0.00133000000000116,0.00309999999999988,4.0000000000262E-05,0.000110000000001165
9148.750657,0.00139000000000067,0.0031800000000004,9.99999999962142E-06,0.000110000000001165
9185.493104,0.00168000000000035,0.00346000000000046,9.99999999962142E-06,0.000140000000000029
9222.440536,0.0018899999999995,0.00374000000000052,9.99999999962142E-06,0.000140000000000029
9259.272336,0.00205000000000055,0.00374000000000052,9.99999999962142E-06,0.00017000000000067
9296.094243,0.00205000000000055,0.00392000000000081,4.0000000000262E-05,0.000189999999999912
9332.929443,0.00213000000000108,0.00402000000000058,9.99999999962142E-06,0.000189999999999912
9369.900064,0.00242000000000075,0.00426000000000037,9.99999999962142E-06,0.000189999999999912
9410.703569,0.00260000000000105,0.00445999999999991,9.99999999962142E-06,0.000220000000000553
9447.668007,0.00276000000000032,0.00473999999999997,9.99999999962142E-06,0.000220000000000553
9484.571536,0.00295000000000023,0.00473999999999997,4.0000000000262E-05,0.000189999999999912
9521.403645,0.00328999999999979,0.00507999999999953,-9.99999999962142E-06,0.000250000000001194
9558.246266,0.00328999999999979,0.00535999999999959,-9.99999999962142E-06,0.000250000000001194
9595.106820,0.00347999999999971,0.00553000000000026,9.99999999962142E-06,0.000250000000001194
9632.016532,0.00352999999999959,0.00570000000000093,9.99999999962142E-06,0.000250000000001194
9673.026259,0.0037300000000009,0.00595999999999997,9.99999999962142E-06,0.000250000000001194
9709.720475,0.00388000000000055,0.00604000000000049,9.99999999962142E-06,0.000270000000000437
9746.693260,0.00398999999999994,0.00604000000000049,9.99999999962142E-06,0.000270000000000437
9783.536500,0.00398999999999994,0.00609999999999999,9.99999999962142E-06,0.000270000000000437
9820.473111,0.00394000000000005,0.00606999999999935,-9.99999999962142E-06,0.000250000000001194
9857.365201,0.00408999999999971,0.00632000000000055,9.99999999962142E-06,0.000300000000001077
9894.217406,0.00426000000000037,0.00655000000000072,9.99999999962142E-06,0.000300000000001077
9934.993085,0.00439000000000078,0.00675000000000026,9.99999999962142E-06,0.000300000000001077
9971.892595,0.00449000000000055,0.00689000000000028,4.0000000000262E-05,0.000300000000001077
10008.773245,0.00478000000000023,0.00689000000000028,4.0000000000262E-05,0.000300000000001077
10045.628233,0.00478000000000023,0.00712000000000046,9.99999999962142E-06,0.000329999999999941
10082.670275,0.00492000000000026,0.00722999999999985,9.99999999962142E-06,0.000300000000001077
10119.388606,0.00497000000000014,0.00742999999999938,9.99999999962142E-06,0.000300000000001077
10156.217314,0.00510000000000055,0.00774000000000008,4.0000000000262E-05,0.000329999999999941
10197.172626,0.00529000000000046,0.00788000000000011,4.0000000000262E-05,0.000300000000001077
10234.036889,0.00537000000000099,0.00788000000000011,4.0000000000262E-05,0.000329999999999941
10270.887240,0.00561000000000078,0.0079899999999995,4.0000000000262E-05,0.000329999999999941
10307.871465,0.00561000000000078,0.00825000000000031,4.0000000000262E-05,0.000329999999999941
10344.727380,0.00566000000000066,0.00841999999999921,9.99999999962142E-06,0.000350000000000961
10381.457151,0.00579000000000107,0.00839000000000034,4.0000000000262E-05,0.000350000000000961
10418.407367,0.00585000000000058,0.00855999999999923,4.0000000000262E-05,0.000360000000000582
10459.210872,0.00605999999999973,0.00886999999999993,4.0000000000262E-05,0.000350000000000961
10496.217048,0.00627000000000066,0.00886999999999993,9.99999999962142E-06,0.000360000000000582
10533.089041,0.00641000000000069,0.00910000000000011,4.0000000000262E-05,0.000350000000000961
10569.890851,0.00641000000000069,0.00932000000000066,4.0000000000262E-05,0.000360000000000582
10606.761298,0.00665000000000049,0.00970000000000049,4.0000000000262E-05,0.000380000000001601
10643.594025,0.00708999999999982,0.0100099999999994,4.0000000000262E-05,0.000380000000001601
10680.608240,0.00722999999999985,0.0101800000000001,4.0000000000262E-05,0.000410000000000466
10721.453175,0.0073900000000009,0.0105500000000003,4.0000000000262E-05,0.000380000000001601
10758.414212,0.00760000000000005,0.0105500000000003,4.0000000000262E-05,0.000410000000000466
10795.235500,0.00760000000000005,0.0108300000000003,4.0000000000262E-05,0.000410000000000466
10832.060807,0.00771000000000122,0.0109399999999997,6.00000000012813E-05,0.000380000000001601
10868.863235,0.00771000000000122,0.0109700000000004,4.0000000000262E-05,0.000380000000001601
10905.732754,0.00760000000000005,0.0107400000000002,4.0000000000262E-05,0.000410000000000466
10942.603511,0.00712000000000046,0.0101200000000006,4.0000000000262E-05,0.000380000000001601
10979.500238,0.00624999999999964,0.00918000000000063,6.00000000012813E-05,0.000329999999999941
11020.368980,0.00563999999999965,0.00918000000000063,9.00000000001455E-05,0.000300000000001077
11057.312084,0.00563999999999965,0.00853999999999999,6.00000000012813E-05,0.000270000000000437
11094.130898,0.00513000000000119,0.00802000000000014,6.00000000012813E-05,0.000250000000001194
11131.154389,0.0047100000000011,0.00760000000000005,9.00000000001455E-05,0.000250000000001194
11168.018343,0.00422000000000011,0.0071399999999997,0.000110000000001165,0.000250000000001194
11204.784288,0.00402000000000058,0.00692000000000093,0.000110000000001165,0.000220000000000553
